uf_code,uf_name,mesoregion_code,mesoregion_name,microregion_code,microregion_name,city_code,city_complete_code,city_name
17,TO,1,Ocidental do Tocantins,2,Araguaína,1309,1701309,ARAGOMINAS
17,TO,1,Ocidental do Tocantins,3,Miracema do Tocantins,1903,1701903,ARAGUACEMA
17,TO,1,Ocidental do Tocantins,4,Rio Formoso,2000,1702000,ARAGUAÇU
17,TO,1,Ocidental do Tocantins,2,Araguaína,2109,1702109,ARAGUAÍNA
17,TO,1,Ocidental do Tocantins,2,Araguaína,2158,1702158,ARAGUANÃ
17,TO,1,Ocidental do Tocantins,1,Bico do Papagaio,2208,1702208,ARAGUATINS
17,TO,1,Ocidental do Tocantins,2,Araguaína,2307,1702307,ARAPOEMA
17,TO,2,Oriental do Tocantins,8,Dianópolis,2406,1702406,ARRAIAS
17,TO,1,Ocidental do Tocantins,1,Bico do Papagaio,2554,1702554,AUGUSTINÓPOLIS
17,TO,2,Oriental do Tocantins,8,Dianópolis,2703,1702703,AURORA DO TOCANTINS
17,TO,1,Ocidental do Tocantins,1,Bico do Papagaio,2901,1702901,AXIXÁ DO TOCANTINS
17,TO,1,Ocidental do Tocantins,2,Araguaína,3008,1703008,BABAÇULÂNDIA
17,TO,1,Ocidental do Tocantins,2,Araguaína,3057,1703057,BANDEIRANTES DO TOCANTINS
17,TO,2,Oriental do Tocantins,7,Jalapão,3073,1703073,BARRA DO OURO
17,TO,1,Ocidental do Tocantins,3,Miracema do Tocantins,3107,1703107,BARROLÂNDIA
17,TO,1,Ocidental do Tocantins,3,Miracema do Tocantins,3206,1703206,BERNARDO SAYÃO
17,TO,2,Oriental do Tocantins,6,Porto Nacional,3305,1703305,BOM JESUS DO TOCANTINS
17,TO,1,Ocidental do Tocantins,3,Miracema do Tocantins,3602,1703602,BRASILÂNDIA DO TOCANTINS
17,TO,1,Ocidental do Tocantins,5,Gurupi,3701,1703701,BREJINHO DE NAZARÉ
17,TO,1,Ocidental do Tocantins,1,Bico do Papagaio,3800,1703800,BURITI DO TOCANTINS
17,TO,1,Ocidental do Tocantins,1,Bico do Papagaio,3826,1703826,CACHOEIRINHA
17,TO,2,Oriental do Tocantins,7,Jalapão,3842,1703842,CAMPOS LINDOS
17,TO,1,Ocidental do Tocantins,5,Gurupi,3867,1703867,CARIRI DO TOCANTINS
17,TO,1,Ocidental do Tocantins,2,Araguaína,3883,1703883,CARMOLÂNDIA
17,TO,1,Ocidental do Tocantins,1,Bico do Papagaio,3891,1703891,CARRASCO BONITO
17,TO,1,Ocidental do Tocantins,3,Miracema do Tocantins,3909,1703909,CASEARA
17,TO,2,Oriental do Tocantins,7,Jalapão,4105,1704105,CENTENÁRIO
17,TO,2,Oriental do Tocantins,8,Dianópolis,5102,1705102,CHAPADA DA NATIVIDADE
17,TO,1,Ocidental do Tocantins,4,Rio Formoso,4600,1704600,CHAPADA DE AREIA
17,TO,1,Ocidental do Tocantins,2,Araguaína,5508,1705508,COLINAS DO TOCANTINS
17,TO,1,Ocidental do Tocantins,3,Miracema do Tocantins,16703,1716703,COLMÉIA
17,TO,2,Oriental do Tocantins,8,Dianópolis,5557,1705557,COMBINADO
17,TO,2,Oriental do Tocantins,8,Dianópolis,5607,1705607,CONCEIÇÃO DO TOCANTINS
17,TO,1,Ocidental do Tocantins,3,Miracema do Tocantins,6001,1706001,COUTO MAGALHÃES
17,TO,1,Ocidental do Tocantins,4,Rio Formoso,6100,1706100,CRISTALÂNDIA
17,TO,1,Ocidental do Tocantins,5,Gurupi,6258,1706258,CRIXÁS DO TOCANTINS
17,TO,1,Ocidental do Tocantins,1,Bico do Papagaio,6506,1706506,DARCINÓPOLIS
17,TO,2,Oriental do Tocantins,8,Dianópolis,7009,1707009,DIANÓPOLIS
17,TO,1,Ocidental do Tocantins,3,Miracema do Tocantins,7108,1707108,DIVINÓPOLIS DO TOCANTINS
17,TO,1,Ocidental do Tocantins,3,Miracema do Tocantins,7207,1707207,DOIS IRMÃOS DO TOCANTINS
17,TO,1,Ocidental do Tocantins,4,Rio Formoso,7306,1707306,DUERÉ
17,TO,1,Ocidental do Tocantins,1,Bico do Papagaio,7405,1707405,ESPERANTINA
17,TO,1,Ocidental do Tocantins,4,Rio Formoso,7553,1707553,FÁTIMA
17,TO,1,Ocidental do Tocantins,5,Gurupi,7652,1707652,FIGUEIRÓPOLIS
17,TO,1,Ocidental do Tocantins,2,Araguaína,7702,1707702,FILADÉLFIA
17,TO,1,Ocidental do Tocantins,4,Rio Formoso,8205,1708205,FORMOSO DO ARAGUAIA
17,TO,1,Ocidental do Tocantins,3,Miracema do Tocantins,8254,1708254,FORTALEZA DO TABOCÃO
17,TO,1,Ocidental do Tocantins,3,Miracema do Tocantins,8304,1708304,GOIANORTE
17,TO,2,Oriental do Tocantins,7,Jalapão,9005,1709005,GOIATINS
17,TO,1,Ocidental do Tocantins,3,Miracema do Tocantins,9302,1709302,GUARAÍ
17,TO,1,Ocidental do Tocantins,5,Gurupi,9500,1709500,GURUPI
17,TO,2,Oriental do Tocantins,6,Porto Nacional,9807,1709807,IPUEIRAS
17,TO,2,Oriental do Tocantins,7,Jalapão,10508,1710508,ITACAJÁ
17,TO,1,Ocidental do Tocantins,1,Bico do Papagaio,10706,1710706,ITAGUATINS
17,TO,2,Oriental do Tocantins,7,Jalapão,10904,1710904,ITAPIRATINS
17,TO,1,Ocidental do Tocantins,3,Miracema do Tocantins,11100,1711100,ITAPORÃ DO TOCANTINS
17,TO,1,Ocidental do Tocantins,5,Gurupi,11506,1711506,JAÚ DO TOCANTINS
17,TO,1,Ocidental do Tocantins,3,Miracema do Tocantins,11803,1711803,JUARINA
17,TO,1,Ocidental do Tocantins,4,Rio Formoso,11902,1711902,LAGOA DA CONFUSÃO
17,TO,2,Oriental do Tocantins,7,Jalapão,11951,1711951,LAGOA DO TOCANTINS
17,TO,2,Oriental do Tocantins,6,Porto Nacional,12009,1712009,LAJEADO
17,TO,2,Oriental do Tocantins,8,Dianópolis,12157,1712157,LAVANDEIRA
17,TO,2,Oriental do Tocantins,7,Jalapão,12405,1712405,LIZARDA
17,TO,1,Ocidental do Tocantins,1,Bico do Papagaio,12454,1712454,LUZINÓPOLIS
17,TO,1,Ocidental do Tocantins,3,Miracema do Tocantins,12504,1712504,MARIANÓPOLIS DO TOCANTINS
17,TO,2,Oriental do Tocantins,7,Jalapão,12702,1712702,MATEIROS
17,TO,1,Ocidental do Tocantins,1,Bico do Papagaio,12801,1712801,MAURILÂNDIA DO TOCANTINS
17,TO,1,Ocidental do Tocantins,3,Miracema do Tocantins,13205,1713205,MIRACEMA DO TOCANTINS
17,TO,1,Ocidental do Tocantins,3,Miracema do Tocantins,13304,1713304,MIRANORTE
17,TO,2,Oriental do Tocantins,6,Porto Nacional,13601,1713601,MONTE DO CARMO
17,TO,1,Ocidental do Tocantins,3,Miracema do Tocantins,13700,1713700,MONTE SANTO DO TOCANTINS
17,TO,1,Ocidental do Tocantins,2,Araguaína,13957,1713957,MURICILÂNDIA
17,TO,2,Oriental do Tocantins,8,Dianópolis,14203,1714203,NATIVIDADE
17,TO,1,Ocidental do Tocantins,1,Bico do Papagaio,14302,1714302,NAZARÉ
17,TO,1,Ocidental do Tocantins,2,Araguaína,14880,1714880,NOVA OLINDA
17,TO,1,Ocidental do Tocantins,4,Rio Formoso,15002,1715002,NOVA ROSALÂNDIA
17,TO,2,Oriental do Tocantins,7,Jalapão,15101,1715101,NOVO ACORDO
17,TO,2,Oriental do Tocantins,8,Dianópolis,15150,1715150,NOVO ALEGRE
17,TO,2,Oriental do Tocantins,8,Dianópolis,15259,1715259,NOVO JARDIM
17,TO,1,Ocidental do Tocantins,4,Rio Formoso,15507,1715507,OLIVEIRA DE FÁTIMA
17,TO,2,Oriental do Tocantins,6,Porto Nacional,21000,1721000,PALMAS
17,TO,1,Ocidental do Tocantins,2,Araguaína,15705,1715705,PALMEIRANTE
17,TO,1,Ocidental do Tocantins,1,Bico do Papagaio,13809,1713809,PALMEIRAS DO TOCANTINS
17,TO,1,Ocidental do Tocantins,5,Gurupi,15754,1715754,PALMEIRÓPOLIS
17,TO,1,Ocidental do Tocantins,4,Rio Formoso,16109,1716109,PARAÍSO DO TOCANTINS
17,TO,2,Oriental do Tocantins,8,Dianópolis,16208,1716208,PARANÃ
17,TO,1,Ocidental do Tocantins,2,Araguaína,16307,1716307,PAU D'ARCO
17,TO,2,Oriental do Tocantins,6,Porto Nacional,16505,1716505,PEDRO AFONSO
17,TO,1,Ocidental do Tocantins,5,Gurupi,16604,1716604,PEIXE
17,TO,1,Ocidental do Tocantins,3,Miracema do Tocantins,16653,1716653,PEQUIZEIRO
17,TO,2,Oriental do Tocantins,8,Dianópolis,17008,1717008,PINDORAMA DO TOCANTINS
17,TO,1,Ocidental do Tocantins,2,Araguaína,17206,1717206,PIRAQUÊ
17,TO,1,Ocidental do Tocantins,4,Rio Formoso,17503,1717503,PIUM
17,TO,2,Oriental do Tocantins,8,Dianópolis,17800,1717800,PONTE ALTA DO BOM JESUS
17,TO,2,Oriental do Tocantins,7,Jalapão,17909,1717909,PONTE ALTA DO TOCANTINS
17,TO,2,Oriental do Tocantins,8,Dianópolis,18006,1718006,PORTO ALEGRE DO TOCANTINS
17,TO,2,Oriental do Tocantins,6,Porto Nacional,18204,1718204,PORTO NACIONAL
17,TO,1,Ocidental do Tocantins,1,Bico do Papagaio,18303,1718303,PRAIA NORTE
17,TO,1,Ocidental do Tocantins,3,Miracema do Tocantins,18402,1718402,PRESIDENTE KENNEDY
17,TO,1,Ocidental do Tocantins,4,Rio Formoso,18451,1718451,PUGMIL
17,TO,2,Oriental do Tocantins,7,Jalapão,18501,1718501,RECURSOLÂNDIA
17,TO,1,Ocidental do Tocantins,1,Bico do Papagaio,18550,1718550,RIACHINHO
17,TO,2,Oriental do Tocantins,8,Dianópolis,18659,1718659,RIO DA CONCEIÇÃO
17,TO,1,Ocidental do Tocantins,3,Miracema do Tocantins,18709,1718709,RIO DOS BOIS
17,TO,2,Oriental do Tocantins,7,Jalapão,18758,1718758,RIO SONO
17,TO,1,Ocidental do Tocantins,1,Bico do Papagaio,18808,1718808,SAMPAIO
17,TO,1,Ocidental do Tocantins,4,Rio Formoso,18840,1718840,SANDOLÂNDIA
17,TO,1,Ocidental do Tocantins,2,Araguaína,18865,1718865,SANTA FÉ DO ARAGUAIA
17,TO,2,Oriental do Tocantins,6,Porto Nacional,18881,1718881,SANTA MARIA DO TOCANTINS
17,TO,1,Ocidental do Tocantins,5,Gurupi,18899,1718899,SANTA RITA DO TOCANTINS
17,TO,2,Oriental do Tocantins,8,Dianópolis,18907,1718907,SANTA ROSA DO TOCANTINS
17,TO,2,Oriental do Tocantins,7,Jalapão,19004,1719004,SANTA TEREZA DO TOCANTINS
17,TO,1,Ocidental do Tocantins,1,Bico do Papagaio,20002,1720002,SANTA TEREZINHA DO TOCANTINS
17,TO,1,Ocidental do Tocantins,1,Bico do Papagaio,20101,1720101,SÃO BENTO DO TOCANTINS
17,TO,2,Oriental do Tocantins,7,Jalapão,20150,1720150,SÃO FÉLIX DO TOCANTINS
17,TO,1,Ocidental do Tocantins,1,Bico do Papagaio,20200,1720200,SÃO MIGUEL DO TOCANTINS
17,TO,1,Ocidental do Tocantins,5,Gurupi,20259,1720259,SÃO SALVADOR DO TOCANTINS
17,TO,1,Ocidental do Tocantins,1,Bico do Papagaio,20309,1720309,SÃO SEBASTIÃO DO TOCANTINS
17,TO,2,Oriental do Tocantins,8,Dianópolis,20499,1720499,SÃO VALÉRIO
17,TO,2,Oriental do Tocantins,6,Porto Nacional,20655,1720655,SILVANÓPOLIS
17,TO,1,Ocidental do Tocantins,1,Bico do Papagaio,20804,1720804,SÍTIO NOVO DO TOCANTINS
17,TO,1,Ocidental do Tocantins,5,Gurupi,20853,1720853,SUCUPIRA
17,TO,2,Oriental do Tocantins,8,Dianópolis,20903,1720903,TAGUATINGA
17,TO,2,Oriental do Tocantins,8,Dianópolis,20937,1720937,TAIPAS DO TOCANTINS
17,TO,1,Ocidental do Tocantins,5,Gurupi,20978,1720978,TALISMÃ
17,TO,2,Oriental do Tocantins,6,Porto Nacional,21109,1721109,TOCANTÍNIA
17,TO,1,Ocidental do Tocantins,1,Bico do Papagaio,21208,1721208,TOCANTINÓPOLIS
17,TO,1,Ocidental do Tocantins,3,Miracema do Tocantins,21257,1721257,TUPIRAMA
17,TO,1,Ocidental do Tocantins,3,Miracema do Tocantins,21307,1721307,TUPIRATINS
17,TO,1,Ocidental do Tocantins,2,Araguaína,22081,1722081,WANDERLÂNDIA
17,TO,1,Ocidental do Tocantins,2,Araguaína,22107,1722107,XAMBIOÁ
21,MA,2,Oeste Maranhense,9,Imperatriz,55,2100055,AÇAILÂNDIA
21,MA,4,Leste Maranhense,16,Coelho Neto,105,2100105,AFONSO CUNHA
21,MA,4,Leste Maranhense,13,Baixo Parnaíba Maranhense,154,2100154,ÁGUA DOCE DO MA
21,MA,1,Norte Maranhense,1,Litoral Ocidental Maranhense,204,2100204,ALCÂNTARA
21,MA,4,Leste Maranhense,16,Coelho Neto,303,2100303,ALDEIAS ALTAS
21,MA,2,Oeste Maranhense,8,Pindaré,402,2100402,ALTAMIRA DO MA
21,MA,4,Leste Maranhense,15,Codó,436,2100436,ALTO ALEGRE DO MA
21,MA,2,Oeste Maranhense,8,Pindaré,477,2100477,ALTO ALEGRE DO PINDARÉ
21,MA,5,Sul Maranhense,20,Gerais de Balsas,501,2100501,ALTO PARNAÍBA
21,MA,2,Oeste Maranhense,7,Gurupi,550,2100550,AMAPÁ DO MA
21,MA,2,Oeste Maranhense,9,Imperatriz,600,2100600,AMARANTE DO MA
21,MA,1,Norte Maranhense,5,Baixada Maranhense,709,2100709,ANAJATUBA
21,MA,4,Leste Maranhense,14,Chapadinha,808,2100808,ANAPURUS
21,MA,1,Norte Maranhense,1,Litoral Ocidental Maranhense,832,2100832,APICUM-AÇU
21,MA,2,Oeste Maranhense,8,Pindaré,873,2100873,ARAGUANÃ
21,MA,4,Leste Maranhense,13,Baixo Parnaíba Maranhense,907,2100907,ARAIOSES
21,MA,3,Centro Maranhense,11,Alto Mearim e Grajaú,956,2100956,ARAME
21,MA,1,Norte Maranhense,5,Baixada Maranhense,1004,2101004,ARARI
21,MA,1,Norte Maranhense,3,Rosário,1103,2101103,AXIXÁ
21,MA,3,Centro Maranhense,10,Médio Mearim,1202,2101202,BACABAL
21,MA,1,Norte Maranhense,3,Rosário,1251,2101251,BACABEIRA
21,MA,1,Norte Maranhense,1,Litoral Ocidental Maranhense,1301,2101301,BACURI
21,MA,1,Norte Maranhense,1,Litoral Ocidental Maranhense,1350,2101350,BACURITUBA
21,MA,5,Sul Maranhense,20,Gerais de Balsas,1400,2101400,BALSAS
21,MA,4,Leste Maranhense,18,Chapadas do Alto Itapecuru,1509,2101509,BARÃO DE GRAJAÚ
21,MA,3,Centro Maranhense,11,Alto Mearim e Grajaú,1608,2101608,BARRA DO CORDA
21,MA,1,Norte Maranhense,4,Lençóis Maranhenses,1707,2101707,BARREIRINHAS
21,MA,1,Norte Maranhense,5,Baixada Maranhense,1772,2101772,BELA VISTA DO MA
21,MA,4,Leste Maranhense,14,Chapadinha,1731,2101731,BELÁGUA
21,MA,5,Sul Maranhense,21,Chapadas das Mangabeiras,1806,2101806,BENEDITO LEITE
21,MA,1,Norte Maranhense,1,Litoral Ocidental Maranhense,1905,2101905,BEQUIMÃO
21,MA,3,Centro Maranhense,10,Médio Mearim,1939,2101939,BERNARDO DO MEARIM
21,MA,2,Oeste Maranhense,7,Gurupi,1970,2101970,BOA VISTA DO GURUPI
21,MA,2,Oeste Maranhense,8,Pindaré,2002,2102002,BOM JARDIM
21,MA,2,Oeste Maranhense,8,Pindaré,2036,2102036,BOM JESUS DAS SELVAS
21,MA,3,Centro Maranhense,10,Médio Mearim,2077,2102077,BOM LUGAR
21,MA,4,Leste Maranhense,14,Chapadinha,2101,2102101,BREJO
21,MA,2,Oeste Maranhense,8,Pindaré,2150,2102150,BREJO DE AREIA
21,MA,4,Leste Maranhense,14,Chapadinha,2200,2102200,BURITI
21,MA,4,Leste Maranhense,17,Caxias,2309,2102309,BURITI BRAVO
21,MA,2,Oeste Maranhense,8,Pindaré,2325,2102325,BURITICUPU
21,MA,2,Oeste Maranhense,9,Imperatriz,2358,2102358,BURITIRANA
21,MA,1,Norte Maranhense,3,Rosário,2374,2102374,CACHOEIRA GRANDE
21,MA,1,Norte Maranhense,1,Litoral Ocidental Maranhense,2408,2102408,CAJAPIÓ
21,MA,1,Norte Maranhense,5,Baixada Maranhense,2507,2102507,CAJARI
21,MA,5,Sul Maranhense,19,Porto Franco,2556,2102556,CAMPESTRE DO MA
21,MA,2,Oeste Maranhense,7,Gurupi,2606,2102606,CÂNDIDO MENDES
21,MA,1,Norte Maranhense,6,Itapecuru Mirim,2705,2102705,CANTANHEDE
21,MA,4,Leste Maranhense,15,Codó,2754,2102754,CAPINZAL DO NORTE
21,MA,5,Sul Maranhense,19,Porto Franco,2804,2102804,CAROLINA
21,MA,2,Oeste Maranhense,7,Gurupi,2903,2102903,CARUTAPERA
21,MA,4,Leste Maranhense,17,Caxias,3000,2103000,CAXIAS
21,MA,1,Norte Maranhense,1,Litoral Ocidental Maranhense,3109,2103109,CEDRAL
21,MA,1,Norte Maranhense,1,Litoral Ocidental Maranhense,3125,2103125,CENTRAL DO MA
21,MA,2,Oeste Maranhense,7,Gurupi,3158,2103158,CENTRO DO GUILHERME
21,MA,2,Oeste Maranhense,7,Gurupi,3174,2103174,CENTRO NOVO DO MA
21,MA,4,Leste Maranhense,14,Chapadinha,3208,2103208,CHAPADINHA
21,MA,2,Oeste Maranhense,9,Imperatriz,3257,2103257,CIDELÂNDIA
21,MA,4,Leste Maranhense,15,Codó,3307,2103307,CODÓ
21,MA,4,Leste Maranhense,16,Coelho Neto,3406,2103406,COELHO NETO
21,MA,4,Leste Maranhense,18,Chapadas do Alto Itapecuru,3505,2103505,COLINAS
21,MA,1,Norte Maranhense,5,Baixada Maranhense,3554,2103554,CONCEIÇÃO DO LAGO-AÇU
21,MA,4,Leste Maranhense,15,Codó,3604,2103604,COROATÁ
21,MA,1,Norte Maranhense,1,Litoral Ocidental Maranhense,3703,2103703,CURURUPU
21,MA,2,Oeste Maranhense,9,Imperatriz,3752,2103752,DAVINÓPOLIS
21,MA,3,Centro Maranhense,12,Presidente Dutra,3802,2103802,DOM PEDRO
21,MA,4,Leste Maranhense,16,Coelho Neto,3901,2103901,DUQUE BACELAR
21,MA,3,Centro Maranhense,10,Médio Mearim,4008,2104008,ESPERANTINÓPOLIS
21,MA,5,Sul Maranhense,19,Porto Franco,4057,2104057,ESTREITO
21,MA,5,Sul Maranhense,20,Gerais de Balsas,4073,2104073,FEIRA NOVA DO MA
21,MA,3,Centro Maranhense,11,Alto Mearim e Grajaú,4081,2104081,FERNANDO FALCÃO
21,MA,3,Centro Maranhense,11,Alto Mearim e Grajaú,4099,2104099,FORMOSA DA SERRA NEGRA
21,MA,5,Sul Maranhense,21,Chapadas das Mangabeiras,4107,2104107,FORTALEZA DOS NOGUEIRAS
21,MA,3,Centro Maranhense,12,Presidente Dutra,4206,2104206,FORTUNA
21,MA,2,Oeste Maranhense,7,Gurupi,4305,2104305,GODOFREDO VIANA
21,MA,3,Centro Maranhense,12,Presidente Dutra,4404,2104404,GONÇALVES DIAS
21,MA,3,Centro Maranhense,12,Presidente Dutra,4503,2104503,GOVERNADOR ARCHER
21,MA,2,Oeste Maranhense,9,Imperatriz,4552,2104552,GOVERNADOR EDISON LOBÃO
21,MA,3,Centro Maranhense,12,Presidente Dutra,4602,2104602,GOVERNADOR EUGÊNIO BARROS
21,MA,3,Centro Maranhense,12,Presidente Dutra,4628,2104628,GOVERNADOR LUIZ ROCHA
21,MA,2,Oeste Maranhense,8,Pindaré,4651,2104651,GOVERNADOR NEWTON BELLO
21,MA,2,Oeste Maranhense,7,Gurupi,4677,2104677,GOVERNADOR NUNES FREIRE
21,MA,3,Centro Maranhense,12,Presidente Dutra,4701,2104701,GRAÇA ARANHA
21,MA,3,Centro Maranhense,11,Alto Mearim e Grajaú,4800,2104800,GRAJAÚ
21,MA,1,Norte Maranhense,1,Litoral Ocidental Maranhense,4909,2104909,GUIMARÃES
21,MA,1,Norte Maranhense,4,Lençóis Maranhenses,5005,2105005,HUMBERTO DE CAMPOS
21,MA,1,Norte Maranhense,3,Rosário,5104,2105104,ICATU
21,MA,1,Norte Maranhense,5,Baixada Maranhense,5153,2105153,IGARAPÉ DO MEIO
21,MA,3,Centro Maranhense,10,Médio Mearim,5203,2105203,IGARAPÉ GRANDE
21,MA,2,Oeste Maranhense,9,Imperatriz,5302,2105302,IMPERATRIZ
21,MA,3,Centro Maranhense,11,Alto Mearim e Grajaú,5351,2105351,ITAIPAVA DO GRAJAÚ
21,MA,1,Norte Maranhense,6,Itapecuru Mirim,5401,2105401,ITAPECURU MIRIM
21,MA,2,Oeste Maranhense,9,Imperatriz,5427,2105427,ITINGA DO MA
21,MA,4,Leste Maranhense,18,Chapadas do Alto Itapecuru,5450,2105450,JATOBÁ
21,MA,3,Centro Maranhense,11,Alto Mearim e Grajaú,5476,2105476,JENIPAPO DOS VIEIRAS
21,MA,2,Oeste Maranhense,9,Imperatriz,5500,2105500,JOÃO LISBOA
21,MA,3,Centro Maranhense,11,Alto Mearim e Grajaú,5609,2105609,JOSELÂNDIA
21,MA,2,Oeste Maranhense,7,Gurupi,5658,2105658,JUNCO DO MA
21,MA,2,Oeste Maranhense,8,Pindaré,5708,2105708,LAGO DA PEDRA
21,MA,3,Centro Maranhense,10,Médio Mearim,5807,2105807,LAGO DO JUNCO
21,MA,3,Centro Maranhense,10,Médio Mearim,5948,2105948,LAGO DOS RODRIGUES
21,MA,3,Centro Maranhense,10,Médio Mearim,5906,2105906,LAGO VERDE
21,MA,4,Leste Maranhense,18,Chapadas do Alto Itapecuru,5922,2105922,LAGOA DO MATO
21,MA,2,Oeste Maranhense,8,Pindaré,5963,2105963,LAGOA GRANDE DO MA
21,MA,2,Oeste Maranhense,9,Imperatriz,5989,2105989,LAJEADO NOVO
21,MA,3,Centro Maranhense,10,Médio Mearim,6003,2106003,LIMA CAMPOS
21,MA,5,Sul Maranhense,21,Chapadas das Mangabeiras,6102,2106102,LORETO
21,MA,2,Oeste Maranhense,7,Gurupi,6201,2106201,LUÍS DOMINGUES
21,MA,4,Leste Maranhense,13,Baixo Parnaíba Maranhense,6300,2106300,MAGALHÃES DE ALMEIDA
21,MA,2,Oeste Maranhense,7,Gurupi,6326,2106326,MARACAÇUMÉ
21,MA,2,Oeste Maranhense,8,Pindaré,6359,2106359,MARAJÁ DO SENA
21,MA,2,Oeste Maranhense,7,Gurupi,6375,2106375,MAZINHO
21,MA,4,Leste Maranhense,14,Chapadinha,6409,2106409,MATA ROMA
21,MA,1,Norte Maranhense,5,Baixada Maranhense,6508,2106508,MATINHA
21,MA,4,Leste Maranhense,17,Caxias,6607,2106607,MATÕES
21,MA,1,Norte Maranhense,6,Itapecuru Mirim,6631,2106631,MATÕES DO NORTE
21,MA,4,Leste Maranhense,14,Chapadinha,6672,2106672,MILAGRES DO MA
21,MA,4,Leste Maranhense,18,Chapadas do Alto Itapecuru,6706,2106706,MIRADOR
21,MA,1,Norte Maranhense,6,Itapecuru Mirim,6755,2106755,MIRANDA DO NORTE
21,MA,1,Norte Maranhense,1,Litoral Ocidental Maranhense,6805,2106805,MIRINZAL
21,MA,1,Norte Maranhense,5,Baixada Maranhense,6904,2106904,MONÇÃO
21,MA,2,Oeste Maranhense,9,Imperatriz,7001,2107001,MONTES ALTOS
21,MA,1,Norte Maranhense,3,Rosário,7100,2107100,MORROS
21,MA,1,Norte Maranhense,6,Itapecuru Mirim,7209,2107209,NINA RODRIGUES
21,MA,5,Sul Maranhense,21,Chapadas das Mangabeiras,7258,2107258,NOVA COLINAS
21,MA,4,Leste Maranhense,18,Chapadas do Alto Itapecuru,7308,2107308,NOVA IORQUE
21,MA,2,Oeste Maranhense,8,Pindaré,7357,2107357,NOVA OLINDA DO MA
21,MA,3,Centro Maranhense,10,Médio Mearim,7407,2107407,OLHO D'ÁGUA DAS CUNHÃS
21,MA,1,Norte Maranhense,5,Baixada Maranhense,7456,2107456,OLINDA NOVA DO MA
21,MA,1,Norte Maranhense,2,Aglomeração Urbana de São Luís,7506,2107506,PAÇO DO LUMIAR
21,MA,1,Norte Maranhense,5,Baixada Maranhense,7605,2107605,PALMEIRÂNDIA
21,MA,4,Leste Maranhense,18,Chapadas do Alto Itapecuru,7704,2107704,PARAIBANO
21,MA,4,Leste Maranhense,17,Caxias,7803,2107803,PARNARAMA
21,MA,4,Leste Maranhense,18,Chapadas do Alto Itapecuru,7902,2107902,PASSAGEM FRANCA
21,MA,4,Leste Maranhense,18,Chapadas do Alto Itapecuru,8009,2108009,PASTOS BONS
21,MA,1,Norte Maranhense,4,Lençóis Maranhenses,8058,2108058,PAULINO NEVES
21,MA,2,Oeste Maranhense,8,Pindaré,8108,2108108,PAULO RAMOS
21,MA,3,Centro Maranhense,10,Médio Mearim,8207,2108207,PEDREIRAS
21,MA,1,Norte Maranhense,5,Baixada Maranhense,8256,2108256,PEDRO DO ROSÁRIO
21,MA,1,Norte Maranhense,5,Baixada Maranhense,8306,2108306,PENALVA
21,MA,1,Norte Maranhense,5,Baixada Maranhense,8405,2108405,PERI MIRIM
21,MA,4,Leste Maranhense,15,Codó,8454,2108454,PERITORÓ
21,MA,2,Oeste Maranhense,8,Pindaré,8504,2108504,PINDARÉ-MIRIM
21,MA,1,Norte Maranhense,5,Baixada Maranhense,8603,2108603,PINHEIRO
21,MA,3,Centro Maranhense,10,Médio Mearim,8702,2108702,PIO XII
21,MA,1,Norte Maranhense,6,Itapecuru Mirim,8801,2108801,PIRAPEMAS
21,MA,3,Centro Maranhense,10,Médio Mearim,8900,2108900,POÇÃO DE PEDRAS
21,MA,5,Sul Maranhense,19,Porto Franco,9007,2109007,PORTO FRANCO
21,MA,1,Norte Maranhense,1,Litoral Ocidental Maranhense,9056,2109056,PORTO RICO DO MA
21,MA,3,Centro Maranhense,12,Presidente Dutra,9106,2109106,PRESIDENTE DUTRA
21,MA,1,Norte Maranhense,3,Rosário,9205,2109205,PRESIDENTE JUSCELINO
21,MA,2,Oeste Maranhense,8,Pindaré,9239,2109239,PRESIDENTE MÉDICI
21,MA,1,Norte Maranhense,5,Baixada Maranhense,9270,2109270,PRESIDENTE SARNEY
21,MA,1,Norte Maranhense,6,Itapecuru Mirim,9304,2109304,PRESIDENTE VARGAS
21,MA,1,Norte Maranhense,4,Lençóis Maranhenses,9403,2109403,PRIMEIRA CRUZ
21,MA,1,Norte Maranhense,2,Aglomeração Urbana de São Luís,9452,2109452,RAPOSA
21,MA,5,Sul Maranhense,20,Gerais de Balsas,9502,2109502,RIACHÃO
21,MA,2,Oeste Maranhense,9,Imperatriz,9551,2109551,RIBAMAR FIQUENE
21,MA,1,Norte Maranhense,3,Rosário,9601,2109601,ROSÁRIO
21,MA,5,Sul Maranhense,21,Chapadas das Mangabeiras,9700,2109700,SAMBAÍBA
21,MA,3,Centro Maranhense,11,Alto Mearim e Grajaú,9759,2109759,SANTA FILOMENA DO MA
21,MA,1,Norte Maranhense,5,Baixada Maranhense,9809,2109809,SANTA HELENA
21,MA,2,Oeste Maranhense,8,Pindaré,9908,2109908,SANTA INÊS
21,MA,2,Oeste Maranhense,8,Pindaré,10005,2110005,SANTA LUZIA
21,MA,2,Oeste Maranhense,8,Pindaré,10039,2110039,SANTA LUZIA DO PARUÁ
21,MA,4,Leste Maranhense,13,Baixo Parnaíba Maranhense,10104,2110104,SANTA QUITÉRIA DO MA
