CodigoInt;Codigo;Cnae;CodSecao;Secao;CodDivisao;Divisao;CodGrupo;Grupo;CodClasse;Classe
4684201;4684-2/01;Comércio atacadista de resinas e elastômeros;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.8;Comércio atacadista especializado em outros produtos;46.84-2;Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos
4684202;4684-2/02;Comércio atacadista de solventes;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.8;Comércio atacadista especializado em outros produtos;46.84-2;Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos
4684299;4684-2/99;Comércio atacadista de outros produtos químicos e petroquímicos não especificados anteriormente;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.8;Comércio atacadista especializado em outros produtos;46.84-2;Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos
4685100;4685-1/00;Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.8;Comércio atacadista especializado em outros produtos;46.85-1;Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção
4686901;4686-9/01;Comércio atacadista de papel e papelão em bruto;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.8;Comércio atacadista especializado em outros produtos;46.86-9;Comércio atacadista de papel e papelão em bruto e de embalagens
4686902;4686-9/02;Comércio atacadista de embalagens;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.8;Comércio atacadista especializado em outros produtos;46.86-9;Comércio atacadista de papel e papelão em bruto e de embalagens
4687701;4687-7/01;Comércio atacadista de resíduos de papel e papelão;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.8;Comércio atacadista especializado em outros produtos;46.87-7;Comércio atacadista de resíduos e sucatas
4687702;4687-7/02;Comércio atacadista de resíduos e sucatas não metálicos, exceto de papel e papelão;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.8;Comércio atacadista especializado em outros produtos;46.87-7;Comércio atacadista de resíduos e sucatas
4687703;4687-7/03;Comércio atacadista de resíduos e sucatas metálicos;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.8;Comércio atacadista especializado em outros produtos;46.87-7;Comércio atacadista de resíduos e sucatas
4689301;4689-3/01;Comércio atacadista de produtos da extração mineral, exceto combustíveis;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.8;Comércio atacadista especializado em outros produtos;46.89-3;Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente
4689302;4689-3/02;Comércio atacadista de fios e fibras beneficiados;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.8;Comércio atacadista especializado em outros produtos;46.89-3;Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente
4689399;4689-3/99;Comércio atacadista especializado em outros produtos intermediários não especificados anteriormente;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.8;Comércio atacadista especializado em outros produtos;46.89-3;Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente
4691500;4691-5/00;Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.9;Comércio atacadista não especializado;46.91-5;Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios
4692300;4692-3/00;Comércio atacadista de mercadorias em geral, com predominância de insumos agropecuários;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.9;Comércio atacadista não especializado;46.92-3;Comércio atacadista de mercadorias em geral, com predominância de insumos agropecuários
4693100;4693-1/00;Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46.9;Comércio atacadista não especializado;46.93-1;Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários
4711301;4711-3/01;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.1;Comércio varejista não especializado;47.11-3;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados e supermercados
4711302;4711-3/02;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.1;Comércio varejista não especializado;47.11-3;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados e supermercados
4712100;4712-1/00;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.1;Comércio varejista não especializado;47.12-1;"Comércio varejista de mercadorias em geral, com
predominância de produtos alimentícios - minimercados,
mercearias e armazéns"
4713002;4713-0/02;Lojas de variedades, exceto lojas de departamentos ou magazines;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.1;Comércio varejista não especializado;47.13-0;Comércio varejista de mercadorias em geral, sem predominância de produtos alimentícios
4713004;4713-0/04;Lojas de departamentos ou magazines, exceto lojas francas (Duty free);A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.1;Comércio varejista não especializado;47.13-0;Comércio varejista de mercadorias em geral, sem predominância de produtos alimentícios
4713005;4713-0/05;Lojas francas (Duty Free) de aeroportos, portos e em fronteiras terrestres;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.1;Comércio varejista não especializado;47.13-0;Comércio varejista de mercadorias em geral, sem predominância de produtos alimentícios
4721102;4721-1/02;Padaria e confeitaria com predominância de revenda;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.2;Comércio varejista de produtos alimentícios, bebidas e fumo;47.21-1;Comércio varejista de produtos de padaria, laticínio, doces, balas e semelhantes
4721103;4721-1/03;Comércio varejista de laticínios e frios;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.2;Comércio varejista de produtos alimentícios, bebidas e fumo;47.21-1;Comércio varejista de produtos de padaria, laticínio, doces, balas e semelhantes
4721104;4721-1/04;Comércio varejista de doces, balas, bombons e semelhantes;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.2;Comércio varejista de produtos alimentícios, bebidas e fumo;47.21-1;Comércio varejista de produtos de padaria, laticínio, doces, balas e semelhantes
4722901;4722-9/01;Comércio varejista de carnes - açougues;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.2;Comércio varejista de produtos alimentícios, bebidas e fumo;47.22-9;Comércio varejista de carnes e pescados - açougues e peixarias
4722902;4722-9/02;Peixaria;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.2;Comércio varejista de produtos alimentícios, bebidas e fumo;47.22-9;Comércio varejista de carnes e pescados - açougues e peixarias
4723700;4723-7/00;Comércio varejista de bebidas;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.2;Comércio varejista de produtos alimentícios, bebidas e fumo;47.23-7;Comércio varejista de bebidas
4724500;4724-5/00;Comércio varejista de hortifrutigranjeiros;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.2;Comércio varejista de produtos alimentícios, bebidas e fumo;47.24-5;Comércio varejista de hortifrutigranjeiros
4729601;4729-6/01;Tabacaria;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.2;Comércio varejista de produtos alimentícios, bebidas e fumo;47.29-6;"Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente; produtos do fumo"
4729602;4729-6/02;Comércio varejista de mercadorias em lojas de conveniência;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.2;Comércio varejista de produtos alimentícios, bebidas e fumo;47.29-6;"Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente; produtos do fumo"
4729699;4729-6/99;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.2;Comércio varejista de produtos alimentícios, bebidas e fumo;47.29-6;"Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente; produtos do fumo"
4731800;4731-8/00;Comércio varejista de combustíveis para veículos automotores;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.3;Comércio varejista de combustíveis para veículos automotores;47.31-8;Comércio varejista de combustíveis para veículos automotores
4732600;4732-6/00;Comércio varejista de lubrificantes;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.3;Comércio varejista de combustíveis para veículos automotores;47.32-6;Comércio varejista de lubrificantes
4741500;4741-5/00;Comércio varejista de tintas e materiais para pintura;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.4;Comércio varejista de material de construção;47.41-5;Comércio varejista de tintas e materiais para pintura
4742300;4742-3/00;Comércio varejista de material elétrico;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.4;Comércio varejista de material de construção;47.42-3;Comércio varejista de material elétrico
4743100;4743-1/00;Comércio varejista de vidros;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.4;Comércio varejista de material de construção;47.43-1;Comércio varejista de vidros
4744001;4744-0/01;Comércio varejista de ferragens e ferramentas;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.4;Comércio varejista de material de construção;47.44-0;Comércio varejista de ferragens, madeira e materiais de construção
4744002;4744-0/02;Comércio varejista de madeira e artefatos;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.4;Comércio varejista de material de construção;47.44-0;Comércio varejista de ferragens, madeira e materiais de construção
4744003;4744-0/03;Comércio varejista de materiais hidráulicos;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.4;Comércio varejista de material de construção;47.44-0;Comércio varejista de ferragens, madeira e materiais de construção
4744004;4744-0/04;Comércio varejista de cal, areia, pedra britada, tijolos e telhas;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.4;Comércio varejista de material de construção;47.44-0;Comércio varejista de ferragens, madeira e materiais de construção
4744005;4744-0/05;Comércio varejista de materiais de construção não especificados anteriormente;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.4;Comércio varejista de material de construção;47.44-0;Comércio varejista de ferragens, madeira e materiais de construção
4744006;4744-0/06;Comércio varejista de pedras para revestimento;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.4;Comércio varejista de material de construção;47.44-0;Comércio varejista de ferragens, madeira e materiais de construção
4744099;4744-0/99;Comércio varejista de materiais de construção em geral;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.4;Comércio varejista de material de construção;47.44-0;Comércio varejista de ferragens, madeira e materiais de construção
4751201;4751-2/01;Comércio varejista especializado de equipamentos e suprimentos de informática;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.5;"Comércio varejista de equipamentos de informática e comunicação; equipamentos e artigos de uso doméstico";47.51-2;Comércio varejista especializado de equipamentos e suprimentos de informática
4751202;4751-2/02;Recarga de cartuchos para equipamentos de informática;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.5;"Comércio varejista de equipamentos de informática e comunicação; equipamentos e artigos de uso doméstico";47.51-2;Comércio varejista especializado de equipamentos e suprimentos de informática
4752100;4752-1/00;Comércio varejista especializado de equipamentos de telefonia e comunicação;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.5;"Comércio varejista de equipamentos de informática e comunicação; equipamentos e artigos de uso doméstico";47.52-1;Comércio varejista especializado de equipamentos de telefonia e comunicação
4753900;4753-9/00;Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.5;"Comércio varejista de equipamentos de informática e comunicação; equipamentos e artigos de uso doméstico";47.53-9;Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo
4754701;4754-7/01;Comércio varejista de móveis;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.5;"Comércio varejista de equipamentos de informática e comunicação; equipamentos e artigos de uso doméstico";47.54-7;Comércio varejista especializado de móveis, colchoaria e artigos de iluminação
4754702;4754-7/02;Comércio varejista de artigos de colchoaria;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.5;"Comércio varejista de equipamentos de informática e comunicação; equipamentos e artigos de uso doméstico";47.54-7;Comércio varejista especializado de móveis, colchoaria e artigos de iluminação
4754703;4754-7/03;Comércio varejista de artigos de iluminação;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.5;"Comércio varejista de equipamentos de informática e comunicação; equipamentos e artigos de uso doméstico";47.54-7;Comércio varejista especializado de móveis, colchoaria e artigos de iluminação
4755501;4755-5/01;Comércio varejista de tecidos;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.5;"Comércio varejista de equipamentos de informática e comunicação; equipamentos e artigos de uso doméstico";47.55-5;Comércio varejista especializado de tecidos e artigos de cama, mesa e banho
4755502;4755-5/02;Comercio varejista de artigos de armarinho;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.5;"Comércio varejista de equipamentos de informática e comunicação; equipamentos e artigos de uso doméstico";47.55-5;Comércio varejista especializado de tecidos e artigos de cama, mesa e banho
4755503;4755-5/03;Comercio varejista de artigos de cama, mesa e banho;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.5;"Comércio varejista de equipamentos de informática e comunicação; equipamentos e artigos de uso doméstico";47.55-5;Comércio varejista especializado de tecidos e artigos de cama, mesa e banho
4756300;4756-3/00;Comércio varejista especializado de instrumentos musicais e acessórios;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.5;"Comércio varejista de equipamentos de informática e comunicação; equipamentos e artigos de uso doméstico";47.56-3;Comércio varejista especializado de instrumentos musicais e acessórios
4757100;4757-1/00;Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;47;COMÉRCIO VAREJISTA;47.5;"Comércio varejista de equipamentos de informática e comunicação; equipamentos e artigos de uso doméstico";47.57-1;Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação
